dt_iso,avg_temp,avg_feels_like,min_temp,max_temp,avg_humidity,avg_wind_speed
2021-03-21,50.3916664123535,47.5104161898295,32.23,67.48,44.2916666666667,5.69749997059504
2021-03-22,51.3266666730245,49.3741666475932,33.31,66.61,48.5416666666667,5.48208336035411
2021-03-23,52.1774997711182,49.2479168574015,39.25,68.49,64.0416666666667,8.55500000715256
2021-03-24,54.0657577514648,52.7633332917185,44.91,60.22,89.0606060606061,8.39363644339821
2021-03-25,57.2726926069993,57.0900005927453,51.3,63.21,93.4230769230769,5.76653848244594
2021-03-26,66.2174073678476,66.075926038954,55.9,82.63,75.7777777777778,14.7111110775559
2021-03-27,60.3704171180725,58.741250038147,42.12,71.94,55,10.0795833965143
2021-03-28,59.0537931508031,58.2603442751128,50.76,71.22,76.6206896551724,10.5086207718685
2021-03-29,51.0716000366211,46.3804002380371,42.21,57.43,52.92,19.090000038147
2021-03-30,52.5404170354207,50.6129169464111,30.96,67.6,49.8333333333333,8.37250007192294
2021-03-31,57.3416666984558,56.4237496058146,44.83,70.21,77.5833333333333,8.65083330869675
2021-04-01,50.0961542863112,45.1030769348145,39.6,61.03,73.7692307692308,16.3615384285267
2021-04-02,36.9420831203461,27.2137501239777,27.61,45.79,42.25,17.6358333428701
2021-04-03,40.8166664441427,34.6045834223429,25.02,54.99,32.1666666666667,10.2383333444595
2021-04-04,53.5812503496806,50.4491669336955,39.29,68.97,38.4583333333333,9.67583334445953
2021-04-05,58.3237503369649,55.2899996439616,41.29,70.48,33.2916666666667,14.9308334390322
2021-04-06,61.0783336957296,58.1549997329712,40.86,73.18,25.2916666666667,12.1741666595141
2021-04-07,60.0495831171672,57.4762500127157,46.94,72.48,36.625,5.36250001192093
2021-04-08,59.2683334350586,57.4725001653036,42.31,73.94,54.5,7.6095833381017
2021-04-09,54.946666876475,53.6158332824707,44.94,63.99,73.125,6.62208334604899
2021-04-10,57.6946157308725,56.9546158130352,49.91,74.21,80.6153846153846,7.11461542202876
